# Logfile created on 2026-09-09 20:59:10 +0200 by logger.rb/v1.5.3
2026-09-09 20:59:10 +0200: Memory Usage (456776K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/aion_chip/flow/regress/AION_a21oi_nor2_1/AION_a21oi_nor2_1.gds
2026-09-09 20:59:10 +0200: Memory Usage (456776K) : Ruby Version for klayout: 3.2.3
2026-09-09 20:59:10 +0200: Memory Usage (457928K) : Loading database to memory is complete.
2026-09-09 20:59:10 +0200: Memory Usage (457928K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/aion_chip/flow/regress/AION_a21oi_nor2_1/drc/AION_a21oi_nor2_1.klayout.drc/AION_a21oi_nor2_1_AION_a21oi_nor2_1_topvia2.lyrdb
2026-09-09 20:59:10 +0200: Memory Usage (458120K) : Evaluate switches.
2026-09-09 20:59:10 +0200: Memory Usage (458120K) : tables selected: topvia2
2026-09-09 20:59:10 +0200: Memory Usage (458120K) : KLayout will use 15 thread(s) in tiling mode.
2026-09-09 20:59:10 +0200: Memory Usage (458120K) : deep mode is enabled.
2026-09-09 20:59:10 +0200: Memory Usage (458120K) : FEOL enabled: false
2026-09-09 20:59:10 +0200: Memory Usage (458120K) : BEOL enabled: false
2026-09-09 20:59:10 +0200: Memory Usage (458120K) : OFFGRID enabled: true
2026-09-09 20:59:10 +0200: Memory Usage (458120K) : ANGLE enabled: true
2026-09-09 20:59:10 +0200: Memory Usage (458120K) : PIN enabled: false
2026-09-09 20:59:10 +0200: Memory Usage (458120K) : FORBIDDEN enabled: false
2026-09-09 20:59:10 +0200: Memory Usage (458120K) : RECOMMENDED enabled: true
2026-09-09 20:59:10 +0200: Memory Usage (458120K) : PreCheck DRC enabled: false
2026-09-09 20:59:10 +0200: Memory Usage (458120K) : CONNECTIVITY_RULES enabled: false.
2026-09-09 20:59:10 +0200: Memory Usage (458120K) : Read in polygons from layers.
2026-09-09 20:59:10 +0200: Memory Usage (458888K) : activ_drw has 5 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458888K) : activ_pin has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458888K) : activ_mask has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458888K) : activ_filler has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458888K) : activ_nofill has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458888K) : activ_opc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458888K) : activ_iopc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458888K) : activ_noqrc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458888K) : biwind_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458888K) : biwind_opc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458888K) : pemwind_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458888K) : gatpoly_drw has 10 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458888K) : gatpoly_pin has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458888K) : gatpoly_filler has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459048K) : gatpoly_nofill has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459048K) : gatpoly_opc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459048K) : gatpoly_iopc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459048K) : gatpoly_noqrc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459048K) : cont_drw has 40 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459048K) : cont_opc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459048K) : nsd_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459048K) : nsd_block has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459048K) : metal1_drw has 23 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459048K) : metal1_pin has 7 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459208K) : metal1_mask has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459208K) : metal1_filler has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459208K) : metal1_nofill has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459368K) : metal1_slit has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459560K) : metal1_text has 7 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459560K) : metal1_opc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459720K) : metal1_noqrc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459720K) : metal1_res has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459720K) : metal1_iprobe has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459880K) : metal1_diffprb has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459880K) : passiv_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460040K) : passiv_pin has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460040K) : passiv_sbump has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460040K) : passiv_pillar has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460040K) : passiv_pdl has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460040K) : metal2_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460200K) : metal2_pin has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460200K) : metal2_mask has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460200K) : metal2_filler has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460200K) : metal2_nofill has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460200K) : metal2_slit has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460200K) : metal2_text has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460200K) : metal2_opc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460360K) : metal2_noqrc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460360K) : metal2_res has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460360K) : metal2_iprobe has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460360K) : metal2_diffprb has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460360K) : baspoly_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460360K) : baspoly_pin has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460520K) : psd_drw has 2 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460520K) : nldb_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460680K) : digibnd_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460680K) : via1_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460680K) : backmetal1_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460840K) : backmetal1_pin has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460840K) : backmetal1_mask has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460840K) : backmetal1_filler has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461000K) : backmetal1_nofill has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461000K) : backmetal1_slit has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461000K) : backmetal1_text has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461160K) : backmetal1_opc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461160K) : backmetal1_noqrc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461320K) : backmetal1_res has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461320K) : backmetal1_iprobe has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461480K) : backmetal1_diffprb has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461480K) : backpassiv_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461640K) : res_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461640K) : sram_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461640K) : trans_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461800K) : ind_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461800K) : ind_pin has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461800K) : ind_text has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461960K) : salblock_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461960K) : via2_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (461960K) : metal3_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462120K) : metal3_pin has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462120K) : metal3_mask has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462120K) : metal3_filler has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462280K) : metal3_nofill has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462280K) : metal3_slit has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462280K) : metal3_text has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462440K) : metal3_opc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462440K) : metal3_noqrc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462600K) : metal3_res has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462600K) : metal3_iprobe has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462600K) : metal3_diffprb has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462760K) : nwell_drw has 1 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462760K) : nwell_pin has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462760K) : nbulay_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462760K) : nbulay_pin has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462920K) : nbulay_block has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462920K) : emwind_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462920K) : emwind_opc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (462920K) : deepco_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (463080K) : deepco_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (463080K) : mim_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (463080K) : edgeseal_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (463080K) : edgeseal_bound has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (463080K) : substrate_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (463240K) : substrate_text has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (463240K) : dfpad_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (463240K) : dfpad_pillar has 0 polygons
