# Logfile created on 2026-09-09 20:59:10 +0200 by logger.rb/v1.5.3
2026-09-09 20:59:10 +0200: Memory Usage (456600K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/aion_chip/flow/regress/AION_a21oi_nor2_1/AION_a21oi_nor2_1.gds
2026-09-09 20:59:10 +0200: Memory Usage (456600K) : Ruby Version for klayout: 3.2.3
2026-09-09 20:59:10 +0200: Memory Usage (457588K) : Loading database to memory is complete.
2026-09-09 20:59:10 +0200: Memory Usage (457588K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/aion_chip/flow/regress/AION_a21oi_nor2_1/drc/AION_a21oi_nor2_1.klayout.drc/AION_a21oi_nor2_1_AION_a21oi_nor2_1_topmetal2.lyrdb
2026-09-09 20:59:10 +0200: Memory Usage (457588K) : Evaluate switches.
2026-09-09 20:59:10 +0200: Memory Usage (457588K) : tables selected: topmetal2
2026-09-09 20:59:10 +0200: Memory Usage (457588K) : KLayout will use 15 thread(s) in tiling mode.
2026-09-09 20:59:10 +0200: Memory Usage (457588K) : deep mode is enabled.
2026-09-09 20:59:10 +0200: Memory Usage (457588K) : FEOL enabled: false
2026-09-09 20:59:10 +0200: Memory Usage (457588K) : BEOL enabled: false
2026-09-09 20:59:10 +0200: Memory Usage (457588K) : OFFGRID enabled: true
2026-09-09 20:59:10 +0200: Memory Usage (457588K) : ANGLE enabled: true
2026-09-09 20:59:10 +0200: Memory Usage (457588K) : PIN enabled: false
2026-09-09 20:59:10 +0200: Memory Usage (457588K) : FORBIDDEN enabled: false
2026-09-09 20:59:10 +0200: Memory Usage (457588K) : RECOMMENDED enabled: true
2026-09-09 20:59:10 +0200: Memory Usage (457588K) : PreCheck DRC enabled: false
2026-09-09 20:59:10 +0200: Memory Usage (457588K) : CONNECTIVITY_RULES enabled: false.
2026-09-09 20:59:10 +0200: Memory Usage (457588K) : Read in polygons from layers.
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : activ_drw has 5 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : activ_pin has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : activ_mask has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : activ_filler has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : activ_nofill has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : activ_opc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : activ_iopc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : activ_noqrc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : biwind_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : biwind_opc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : pemwind_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : gatpoly_drw has 10 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : gatpoly_pin has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : gatpoly_filler has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : gatpoly_nofill has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : gatpoly_opc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : gatpoly_iopc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : gatpoly_noqrc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458720K) : cont_drw has 40 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458880K) : cont_opc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458880K) : nsd_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458880K) : nsd_block has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458880K) : metal1_drw has 23 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458880K) : metal1_pin has 7 polygons
2026-09-09 20:59:10 +0200: Memory Usage (458880K) : metal1_mask has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459040K) : metal1_filler has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459040K) : metal1_nofill has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459040K) : metal1_slit has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459392K) : metal1_text has 7 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459392K) : metal1_opc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459392K) : metal1_noqrc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459552K) : metal1_res has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459552K) : metal1_iprobe has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459552K) : metal1_diffprb has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459712K) : passiv_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459712K) : passiv_pin has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459712K) : passiv_sbump has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459872K) : passiv_pillar has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459872K) : passiv_pdl has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459872K) : metal2_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459872K) : metal2_pin has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459872K) : metal2_mask has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459872K) : metal2_filler has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459872K) : metal2_nofill has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459872K) : metal2_slit has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459872K) : metal2_text has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (459872K) : metal2_opc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460032K) : metal2_noqrc has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460032K) : metal2_res has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460032K) : metal2_iprobe has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460192K) : metal2_diffprb has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460192K) : baspoly_drw has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460192K) : baspoly_pin has 0 polygons
2026-09-09 20:59:10 +0200: Memory Usage (460192K) : psd_drw has 2 polygons
