# Logfile created on 2026-09-09 20:59:20 +0200 by logger.rb/v1.5.3
2026-09-09 20:59:20 +0200: Memory Usage (456988K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/aion_chip/flow/regress/AION_a21oi_nor2_1/baseline/reference_AION_a21oi_nor2_1.gds
2026-09-09 20:59:20 +0200: Memory Usage (456988K) : Ruby Version for klayout: 3.2.3
2026-09-09 20:59:20 +0200: Memory Usage (458108K) : Loading database to memory is complete.
2026-09-09 20:59:20 +0200: Memory Usage (458108K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/aion_chip/flow/regress/AION_a21oi_nor2_1/baseline/drc/reference_AION_a21oi_nor2_1.klayout.drc/reference_AION_a21oi_nor2_1_reference_AION_a21oi_nor2_1_topvia1.lyrdb
2026-09-09 20:59:20 +0200: Memory Usage (458108K) : Evaluate switches.
2026-09-09 20:59:20 +0200: Memory Usage (458108K) : tables selected: topvia1
2026-09-09 20:59:20 +0200: Memory Usage (458108K) : KLayout will use 15 thread(s) in tiling mode.
2026-09-09 20:59:20 +0200: Memory Usage (458108K) : deep mode is enabled.
2026-09-09 20:59:20 +0200: Memory Usage (459260K) : gatpoly_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (459260K) : gatpoly_filler has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (459260K) : gatpoly_nofill has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (459260K) : gatpoly_opc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (459260K) : gatpoly_iopc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (459260K) : gatpoly_noqrc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (459260K) : cont_drw has 49 polygons
2026-09-09 20:59:20 +0200: Memory Usage (459420K) : cont_opc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (459420K) : nsd_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (459420K) : nsd_block has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (459804K) : metal1_drw has 16 polygons
2026-09-09 20:59:20 +0200: Memory Usage (459804K) : metal1_pin has 7 polygons
2026-09-09 20:59:20 +0200: Memory Usage (459804K) : metal1_mask has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (459964K) : metal1_filler has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (459964K) : metal1_nofill has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (459964K) : metal1_slit has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460316K) : metal1_text has 7 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460316K) : metal1_opc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460316K) : metal1_noqrc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460476K) : metal1_res has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460476K) : metal1_iprobe has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460476K) : metal1_diffprb has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460636K) : passiv_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460636K) : passiv_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460636K) : passiv_sbump has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460796K) : passiv_pillar has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460796K) : passiv_pdl has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460796K) : metal2_drw has 2 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460796K) : metal2_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460796K) : metal2_mask has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460796K) : metal2_filler has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460796K) : metal2_nofill has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460796K) : metal2_slit has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460796K) : metal2_text has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (460796K) : metal2_opc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461116K) : metal2_noqrc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461116K) : metal2_res has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461116K) : metal2_iprobe has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461116K) : metal2_diffprb has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461116K) : baspoly_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461116K) : baspoly_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461116K) : psd_drw has 2 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461276K) : nldb_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461276K) : digibnd_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461276K) : via1_drw has 2 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461436K) : backmetal1_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461436K) : backmetal1_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461436K) : backmetal1_mask has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461596K) : backmetal1_filler has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461596K) : backmetal1_nofill has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461596K) : backmetal1_slit has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461756K) : backmetal1_text has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461756K) : backmetal1_opc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461916K) : backmetal1_noqrc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (461916K) : backmetal1_res has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (462076K) : backmetal1_iprobe has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (462076K) : backmetal1_diffprb has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (462236K) : backpassiv_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (462236K) : res_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (462236K) : sram_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (462396K) : trans_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (462396K) : ind_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (462396K) : ind_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (462556K) : ind_text has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (462556K) : salblock_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (462556K) : via2_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (462716K) : metal3_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (462716K) : metal3_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (462716K) : metal3_mask has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (462876K) : metal3_filler has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (462876K) : metal3_nofill has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (462876K) : metal3_slit has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463036K) : metal3_text has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463196K) : metal3_opc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463196K) : metal3_noqrc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463196K) : metal3_res has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463196K) : metal3_iprobe has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463356K) : metal3_diffprb has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463356K) : nwell_drw has 1 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463356K) : nwell_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463356K) : nbulay_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463516K) : nbulay_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463516K) : nbulay_block has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463516K) : emwind_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463516K) : emwind_opc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463516K) : deepco_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463676K) : deepco_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463676K) : mim_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463676K) : edgeseal_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463676K) : edgeseal_bound has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463836K) : substrate_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463836K) : substrate_text has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463836K) : dfpad_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463836K) : dfpad_pillar has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463996K) : dfpad_sbump has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463996K) : thickgateox_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (463996K) : pldb_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (464156K) : pwell_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (464156K) : pwell_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (464316K) : pwell_block has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (464316K) : ic_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (464316K) : via3_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (464476K) : metal4_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (464476K) : metal4_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (464476K) : metal4_mask has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (464636K) : metal4_filler has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (464636K) : metal4_nofill has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (464636K) : metal4_slit has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (464796K) : metal4_text has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (464796K) : metal4_opc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (464796K) : metal4_noqrc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (464956K) : metal4_res has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (464956K) : metal4_iprobe has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (464956K) : metal4_diffprb has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465116K) : heattrans_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465116K) : heatres_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465116K) : pempoly_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465276K) : fbe_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465276K) : empoly_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465276K) : ldmos_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465276K) : pbiwind_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465436K) : digisub_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465436K) : nodrc_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465436K) : text_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465436K) : via4_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465596K) : metal5_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465596K) : metal5_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465596K) : metal5_mask has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465756K) : metal5_filler has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465756K) : metal5_nofill has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465756K) : metal5_slit has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465916K) : metal5_text has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465916K) : metal5_opc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (465916K) : metal5_noqrc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466076K) : metal5_res has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466076K) : metal5_iprobe has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466076K) : metal5_diffprb has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466236K) : radhard_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466236K) : memcap_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466236K) : varicap_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466396K) : flash_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466396K) : intbondvia_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466396K) : intbondmet_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466556K) : devbondvia_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466556K) : devbondmet_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466556K) : devtrench_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466716K) : redist_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466716K) : graphbot_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466716K) : graphtop_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466876K) : antvia1_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466876K) : antmetal2_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (466876K) : graphcont_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467036K) : siwg_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467036K) : siwg_filler has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467036K) : siwg_nofill has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467196K) : sigrating_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467196K) : singrating_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467196K) : graphpas_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467196K) : emwind3_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467356K) : emwihv3_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467356K) : redbulay_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467356K) : smos_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467356K) : graphpad_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467516K) : polimide_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467516K) : polimide_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467516K) : recog_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467516K) : recog_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467676K) : recog_esd has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467676K) : recog_diode has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467676K) : recog_tsv has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467836K) : recog_iprobe has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467836K) : recog_diffprb has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467836K) : recog_pillar has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467996K) : recog_sbump has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467996K) : recog_otp has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (467996K) : recog_pdiode has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468156K) : recog_mom has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468156K) : recog_pcm has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468156K) : colopen_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468316K) : graphmetal1_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468316K) : graphmetal1_filler has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468316K) : graphmetal1_nofill has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468476K) : graphmetal1_slit has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468476K) : graphmetal1_opc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468476K) : graphmet1l_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468636K) : graphmet1l_filler has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468636K) : graphmet1l_nofill has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468636K) : graphmet1l_slit has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468796K) : graphmet1l_opc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468796K) : extblock_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468796K) : nldd_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468956K) : pldd_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468956K) : next_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (468956K) : pext_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469116K) : nexthv_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469116K) : pexthv_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469116K) : graphgate_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469276K) : sinwg_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469276K) : sinwg_filler has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469436K) : sinwg_nofill has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469436K) : mempad_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469436K) : topvia1_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469436K) : topmetal1_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469436K) : topmetal1_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469436K) : topmetal1_mask has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469436K) : topmetal1_filler has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469436K) : topmetal1_nofill has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469436K) : topmetal1_slit has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469436K) : topmetal1_text has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469596K) : topmetal1_noqrc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469596K) : topmetal1_res has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469596K) : topmetal1_iprobe has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469756K) : topmetal1_diffprb has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469756K) : inldpwl_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469756K) : polyres_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469916K) : polyres_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469916K) : vmim_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (469916K) : nbulaycut_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470076K) : antmetal1_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470076K) : topvia2_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470076K) : topmetal2_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470236K) : topmetal2_pin has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470236K) : topmetal2_mask has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470236K) : topmetal2_filler has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470396K) : topmetal2_nofill has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470396K) : topmetal2_slit has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470396K) : topmetal2_text has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470556K) : topmetal2_noqrc has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470556K) : topmetal2_res has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470556K) : topmetal2_iprobe has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470716K) : topmetal2_diffprb has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470716K) : snsring_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470716K) : sensor_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470876K) : snsarms_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470876K) : snscmosvia_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470876K) : colwind_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (470876K) : flm_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471036K) : hafniumox_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471036K) : memvia_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471036K) : thinfilmres_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471196K) : rfmem_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471196K) : norcx_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471356K) : norcx_m2m3 has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471356K) : norcx_m2m4 has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471356K) : norcx_m2m5 has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471516K) : norcx_m2tm1 has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471516K) : norcx_m2tm2 has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471516K) : norcx_m3m4 has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471676K) : norcx_m3m5 has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471676K) : norcx_m3tm1 has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471676K) : norcx_m3tm2 has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471836K) : norcx_m4m5 has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471836K) : norcx_m4tm1 has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471836K) : norcx_m4tm2 has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471996K) : norcx_m5tm1 has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471996K) : norcx_m5tm2 has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (471996K) : norcx_tm1tm2 has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (472156K) : norcx_m1sub has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (472156K) : norcx_m2sub has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (472156K) : norcx_m3sub has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (472316K) : norcx_m4sub has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (472316K) : norcx_m5sub has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (472316K) : norcx_tm1sub has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (472476K) : norcx_tm2sub has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (472476K) : snsbotvia_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (472476K) : snstopvia_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (472636K) : deepvia_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (472636K) : fgetch_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (472636K) : ctrgat_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (472796K) : fgimp_drw has 0 polygons
2026-09-09 20:59:20 +0200: Memory Usage (472796K) : emwihv_drw has 0 polygons
