# Logfile created on 2026-09-09 20:57:39 +0200 by logger.rb/v1.5.3
2026-09-09 20:57:39 +0200: Memory Usage (457008K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/aion_chip/flow/regress/AION_nand2_o21ai_0/baseline/reference_AION_nand2_o21ai_0.gds
2026-09-09 20:57:39 +0200: Memory Usage (457008K) : Ruby Version for klayout: 3.2.3
2026-09-09 20:57:39 +0200: Memory Usage (458128K) : Loading database to memory is complete.
2026-09-09 20:57:39 +0200: Memory Usage (458128K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/aion_chip/flow/regress/AION_nand2_o21ai_0/baseline/drc/reference_AION_nand2_o21ai_0.klayout.drc/reference_AION_nand2_o21ai_0_reference_AION_nand2_o21ai_0_metaln.lyrdb
2026-09-09 20:57:39 +0200: Memory Usage (458128K) : Evaluate switches.
2026-09-09 20:57:39 +0200: Memory Usage (458128K) : tables selected: metaln
2026-09-09 20:57:39 +0200: Memory Usage (458128K) : KLayout will use 15 thread(s) in tiling mode.
2026-09-09 20:57:39 +0200: Memory Usage (458128K) : deep mode is enabled.
2026-09-09 20:57:39 +0200: Memory Usage (459088K) : activ_opc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459088K) : activ_iopc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459088K) : activ_noqrc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459088K) : biwind_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459088K) : biwind_opc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459088K) : pemwind_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459280K) : gatpoly_drw has 5 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459280K) : gatpoly_pin has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459280K) : gatpoly_filler has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459280K) : gatpoly_nofill has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459280K) : gatpoly_opc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459280K) : gatpoly_iopc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459280K) : gatpoly_noqrc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459280K) : cont_drw has 51 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459280K) : cont_opc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459280K) : nsd_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459280K) : nsd_block has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459824K) : metal1_drw has 11 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459824K) : metal1_pin has 7 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459824K) : metal1_mask has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459824K) : metal1_filler has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459984K) : metal1_nofill has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (459984K) : metal1_slit has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460176K) : metal1_text has 7 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460336K) : metal1_opc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460336K) : metal1_noqrc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460496K) : metal1_res has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460496K) : metal1_iprobe has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460496K) : metal1_diffprb has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460656K) : passiv_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460656K) : passiv_pin has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460656K) : passiv_sbump has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460816K) : passiv_pillar has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460816K) : passiv_pdl has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460816K) : metal2_drw has 1 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460816K) : metal2_pin has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460816K) : metal2_mask has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460816K) : metal2_filler has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460816K) : metal2_nofill has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460816K) : metal2_slit has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460816K) : metal2_text has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (460816K) : metal2_opc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461136K) : metal2_noqrc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461136K) : metal2_res has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461136K) : metal2_iprobe has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461136K) : metal2_diffprb has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461136K) : baspoly_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461136K) : baspoly_pin has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461136K) : psd_drw has 2 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461296K) : nldb_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461296K) : digibnd_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461456K) : via1_drw has 2 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461456K) : backmetal1_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461456K) : backmetal1_pin has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461616K) : backmetal1_mask has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461616K) : backmetal1_filler has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461616K) : backmetal1_nofill has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461776K) : backmetal1_slit has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461776K) : backmetal1_text has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461776K) : backmetal1_opc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461936K) : backmetal1_noqrc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (461936K) : backmetal1_res has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (462096K) : backmetal1_iprobe has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (462096K) : backmetal1_diffprb has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (462256K) : backpassiv_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (462256K) : res_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (462416K) : sram_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (462416K) : trans_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (462416K) : ind_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (462576K) : ind_pin has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (462576K) : ind_text has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (462576K) : salblock_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (462576K) : via2_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (462736K) : metal3_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (462736K) : metal3_pin has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (462896K) : metal3_mask has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (462896K) : metal3_filler has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (462896K) : metal3_nofill has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463056K) : metal3_slit has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463056K) : metal3_text has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463216K) : metal3_opc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463216K) : metal3_noqrc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463216K) : metal3_res has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463376K) : metal3_iprobe has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463376K) : metal3_diffprb has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463376K) : nwell_drw has 1 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463376K) : nwell_pin has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463376K) : nbulay_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463536K) : nbulay_pin has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463536K) : nbulay_block has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463536K) : emwind_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463536K) : emwind_opc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463696K) : deepco_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463696K) : deepco_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463696K) : mim_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463696K) : edgeseal_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463856K) : edgeseal_bound has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463856K) : substrate_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463856K) : substrate_text has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (463856K) : dfpad_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464016K) : dfpad_pillar has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464016K) : dfpad_sbump has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464016K) : thickgateox_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464176K) : pldb_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464176K) : pwell_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464176K) : pwell_pin has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464336K) : pwell_block has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464336K) : ic_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464336K) : via3_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464496K) : metal4_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464496K) : metal4_pin has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464496K) : metal4_mask has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464656K) : metal4_filler has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464656K) : metal4_nofill has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464656K) : metal4_slit has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464816K) : metal4_text has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464816K) : metal4_opc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464816K) : metal4_noqrc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464976K) : metal4_res has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464976K) : metal4_iprobe has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (464976K) : metal4_diffprb has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465136K) : heattrans_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465136K) : heatres_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465136K) : pempoly_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465296K) : fbe_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465296K) : empoly_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465296K) : ldmos_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465456K) : pbiwind_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465456K) : digisub_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465456K) : nodrc_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465456K) : text_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465616K) : via4_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465616K) : metal5_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465616K) : metal5_pin has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465616K) : metal5_mask has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465776K) : metal5_filler has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465776K) : metal5_nofill has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465776K) : metal5_slit has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465936K) : metal5_text has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465936K) : metal5_opc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (465936K) : metal5_noqrc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466096K) : metal5_res has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466096K) : metal5_iprobe has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466096K) : metal5_diffprb has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466256K) : radhard_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466256K) : memcap_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466256K) : varicap_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466416K) : flash_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466416K) : intbondvia_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466416K) : intbondmet_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466576K) : devbondvia_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466576K) : devbondmet_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466576K) : devtrench_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466736K) : redist_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466736K) : graphbot_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466736K) : graphtop_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466896K) : antvia1_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466896K) : antmetal2_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (466896K) : graphcont_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467056K) : siwg_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467056K) : siwg_filler has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467056K) : siwg_nofill has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467216K) : sigrating_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467216K) : singrating_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467216K) : graphpas_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467216K) : emwind3_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467376K) : emwihv3_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467376K) : redbulay_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467376K) : smos_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467376K) : graphpad_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467536K) : polimide_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467536K) : polimide_pin has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467536K) : recog_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467696K) : recog_pin has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467696K) : recog_esd has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467696K) : recog_diode has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467856K) : recog_tsv has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467856K) : recog_iprobe has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (467856K) : recog_diffprb has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468016K) : recog_pillar has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468016K) : recog_sbump has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468016K) : recog_otp has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468176K) : recog_pdiode has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468176K) : recog_mom has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468176K) : recog_pcm has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468336K) : colopen_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468336K) : graphmetal1_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468336K) : graphmetal1_filler has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468496K) : graphmetal1_nofill has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468496K) : graphmetal1_slit has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468496K) : graphmetal1_opc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468656K) : graphmet1l_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468656K) : graphmet1l_filler has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468656K) : graphmet1l_nofill has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468816K) : graphmet1l_slit has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468816K) : graphmet1l_opc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468816K) : extblock_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468976K) : nldd_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468976K) : pldd_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (468976K) : next_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469136K) : pext_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469136K) : nexthv_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469136K) : pexthv_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469296K) : graphgate_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469296K) : sinwg_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469296K) : sinwg_filler has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469456K) : sinwg_nofill has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469456K) : mempad_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469456K) : topvia1_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469456K) : topmetal1_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469456K) : topmetal1_pin has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469456K) : topmetal1_mask has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469456K) : topmetal1_filler has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469456K) : topmetal1_nofill has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469456K) : topmetal1_slit has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469456K) : topmetal1_text has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469616K) : topmetal1_noqrc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469616K) : topmetal1_res has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469616K) : topmetal1_iprobe has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469776K) : topmetal1_diffprb has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469776K) : inldpwl_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469776K) : polyres_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469936K) : polyres_pin has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469936K) : vmim_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (469936K) : nbulaycut_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470096K) : antmetal1_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470096K) : topvia2_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470096K) : topmetal2_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470256K) : topmetal2_pin has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470256K) : topmetal2_mask has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470256K) : topmetal2_filler has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470416K) : topmetal2_nofill has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470416K) : topmetal2_slit has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470416K) : topmetal2_text has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470576K) : topmetal2_noqrc has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470576K) : topmetal2_res has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470576K) : topmetal2_iprobe has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470736K) : topmetal2_diffprb has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470736K) : snsring_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470736K) : sensor_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470896K) : snsarms_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470896K) : snscmosvia_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (470896K) : colwind_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471056K) : flm_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471056K) : hafniumox_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471056K) : memvia_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471216K) : thinfilmres_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471216K) : rfmem_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471216K) : norcx_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471376K) : norcx_m2m3 has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471376K) : norcx_m2m4 has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471376K) : norcx_m2m5 has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471536K) : norcx_m2tm1 has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471536K) : norcx_m2tm2 has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471536K) : norcx_m3m4 has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471696K) : norcx_m3m5 has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471696K) : norcx_m3tm1 has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471696K) : norcx_m3tm2 has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471856K) : norcx_m4m5 has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471856K) : norcx_m4tm1 has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (471856K) : norcx_m4tm2 has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (472016K) : norcx_m5tm1 has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (472016K) : norcx_m5tm2 has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (472016K) : norcx_tm1tm2 has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (472176K) : norcx_m1sub has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (472176K) : norcx_m2sub has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (472176K) : norcx_m3sub has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (472336K) : norcx_m4sub has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (472336K) : norcx_m5sub has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (472336K) : norcx_tm1sub has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (472496K) : norcx_tm2sub has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (472496K) : snsbotvia_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (472656K) : snstopvia_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (472656K) : deepvia_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (472656K) : fgetch_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (472656K) : ctrgat_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (472816K) : fgimp_drw has 0 polygons
2026-09-09 20:57:39 +0200: Memory Usage (472816K) : emwihv_drw has 0 polygons
